[17:42:14][modifier.cpp:386]: [0] Tag: blank_modifier, Categories: 2
[17:42:14][modifier.cpp:386]: [10162] Tag: pop_factions_influence_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10163] Tag: pop_factions_influence_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10164] Tag: pop_factions_influence_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10165] Tag: pop_factions_influence_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10166] Tag: pop_factions_unity_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10167] Tag: pop_factions_unity_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10168] Tag: pop_factions_unity_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10169] Tag: pop_factions_unity_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10170] Tag: pop_factions_unity_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10171] Tag: pop_factions_unity_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10172] Tag: pop_factions_alloys_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10173] Tag: pop_factions_alloys_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10174] Tag: pop_factions_alloys_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10175] Tag: pop_factions_alloys_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10176] Tag: pop_factions_alloys_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10177] Tag: pop_factions_alloys_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10178] Tag: pop_factions_consumer_goods_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10179] Tag: pop_factions_consumer_goods_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10180] Tag: pop_factions_consumer_goods_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10181] Tag: pop_factions_consumer_goods_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10182] Tag: pop_factions_consumer_goods_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10183] Tag: pop_factions_consumer_goods_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10184] Tag: pop_factions_volatile_motes_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10185] Tag: pop_factions_volatile_motes_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10186] Tag: pop_factions_volatile_motes_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10187] Tag: pop_factions_volatile_motes_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10188] Tag: pop_factions_volatile_motes_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10189] Tag: pop_factions_volatile_motes_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10190] Tag: pop_factions_exotic_gases_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10191] Tag: pop_factions_exotic_gases_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10192] Tag: pop_factions_exotic_gases_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10193] Tag: pop_factions_exotic_gases_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10194] Tag: pop_factions_exotic_gases_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10195] Tag: pop_factions_exotic_gases_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10196] Tag: pop_factions_rare_crystals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10197] Tag: pop_factions_rare_crystals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10198] Tag: pop_factions_rare_crystals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10199] Tag: pop_factions_rare_crystals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10200] Tag: pop_factions_rare_crystals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10201] Tag: pop_factions_rare_crystals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10202] Tag: pop_factions_sr_living_metal_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10203] Tag: pop_factions_sr_living_metal_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10204] Tag: pop_factions_sr_living_metal_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10205] Tag: pop_factions_sr_living_metal_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10206] Tag: pop_factions_sr_living_metal_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10207] Tag: pop_factions_sr_living_metal_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10208] Tag: pop_factions_sr_zro_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10209] Tag: pop_factions_sr_zro_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10210] Tag: pop_factions_sr_zro_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10211] Tag: pop_factions_sr_zro_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10212] Tag: pop_factions_sr_zro_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10213] Tag: pop_factions_sr_zro_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10214] Tag: pop_factions_sr_dark_matter_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10215] Tag: pop_factions_sr_dark_matter_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10216] Tag: pop_factions_sr_dark_matter_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10217] Tag: pop_factions_sr_dark_matter_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10218] Tag: pop_factions_sr_dark_matter_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10219] Tag: pop_factions_sr_dark_matter_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10220] Tag: pop_factions_nanites_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10221] Tag: pop_factions_nanites_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10222] Tag: pop_factions_nanites_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10223] Tag: pop_factions_nanites_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10224] Tag: pop_factions_nanites_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10225] Tag: pop_factions_nanites_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10226] Tag: pop_factions_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10227] Tag: pop_factions_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10228] Tag: pop_factions_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10229] Tag: pop_factions_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10230] Tag: pop_factions_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10231] Tag: pop_factions_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10232] Tag: subjects_time_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10233] Tag: subjects_time_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10234] Tag: subjects_time_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10235] Tag: subjects_time_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10236] Tag: subjects_time_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10237] Tag: subjects_time_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10238] Tag: subjects_energy_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10239] Tag: subjects_energy_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10240] Tag: subjects_energy_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10241] Tag: subjects_energy_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10242] Tag: subjects_energy_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10243] Tag: subjects_energy_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10244] Tag: subjects_minerals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10245] Tag: subjects_minerals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10246] Tag: subjects_minerals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10247] Tag: subjects_minerals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10248] Tag: subjects_minerals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10249] Tag: subjects_minerals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10250] Tag: subjects_food_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10251] Tag: subjects_food_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10252] Tag: subjects_food_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10253] Tag: subjects_food_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10254] Tag: subjects_food_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10255] Tag: subjects_food_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10256] Tag: subjects_physics_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10257] Tag: subjects_physics_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10258] Tag: subjects_physics_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10259] Tag: subjects_physics_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10260] Tag: subjects_physics_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10261] Tag: subjects_physics_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10262] Tag: subjects_society_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10263] Tag: subjects_society_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10264] Tag: subjects_society_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10265] Tag: subjects_society_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10266] Tag: subjects_society_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10267] Tag: subjects_society_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10268] Tag: subjects_engineering_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10269] Tag: subjects_engineering_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10270] Tag: subjects_engineering_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10271] Tag: subjects_engineering_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10272] Tag: subjects_engineering_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10273] Tag: subjects_engineering_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10274] Tag: subjects_influence_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10275] Tag: subjects_influence_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10276] Tag: subjects_influence_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10277] Tag: subjects_influence_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10278] Tag: subjects_influence_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10279] Tag: subjects_influence_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10280] Tag: subjects_unity_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10281] Tag: subjects_unity_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10282] Tag: subjects_unity_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10283] Tag: subjects_unity_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10284] Tag: subjects_unity_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10285] Tag: subjects_unity_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10286] Tag: subjects_alloys_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10287] Tag: subjects_alloys_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10288] Tag: subjects_alloys_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10289] Tag: subjects_alloys_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10290] Tag: subjects_alloys_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10291] Tag: subjects_alloys_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10292] Tag: subjects_consumer_goods_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10293] Tag: subjects_consumer_goods_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10294] Tag: subjects_consumer_goods_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10295] Tag: subjects_consumer_goods_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10296] Tag: subjects_consumer_goods_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10297] Tag: subjects_consumer_goods_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10298] Tag: subjects_volatile_motes_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10299] Tag: subjects_volatile_motes_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10300] Tag: subjects_volatile_motes_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10301] Tag: subjects_volatile_motes_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10302] Tag: subjects_volatile_motes_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10303] Tag: subjects_volatile_motes_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10304] Tag: subjects_exotic_gases_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10305] Tag: subjects_exotic_gases_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10306] Tag: subjects_exotic_gases_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10307] Tag: subjects_exotic_gases_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10308] Tag: subjects_exotic_gases_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10309] Tag: subjects_exotic_gases_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10310] Tag: subjects_rare_crystals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10311] Tag: subjects_rare_crystals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10312] Tag: subjects_rare_crystals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10313] Tag: subjects_rare_crystals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10314] Tag: subjects_rare_crystals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10315] Tag: subjects_rare_crystals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10316] Tag: subjects_sr_living_metal_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10317] Tag: subjects_sr_living_metal_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10318] Tag: subjects_sr_living_metal_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10319] Tag: subjects_sr_living_metal_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10320] Tag: subjects_sr_living_metal_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10321] Tag: subjects_sr_living_metal_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10322] Tag: subjects_sr_zro_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10323] Tag: subjects_sr_zro_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10324] Tag: subjects_sr_zro_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10325] Tag: subjects_sr_zro_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10326] Tag: subjects_sr_zro_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10327] Tag: subjects_sr_zro_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10328] Tag: subjects_sr_dark_matter_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10329] Tag: subjects_sr_dark_matter_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10330] Tag: subjects_sr_dark_matter_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10331] Tag: subjects_sr_dark_matter_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10332] Tag: subjects_sr_dark_matter_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10333] Tag: subjects_sr_dark_matter_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10334] Tag: subjects_nanites_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10335] Tag: subjects_nanites_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10336] Tag: subjects_nanites_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10337] Tag: subjects_nanites_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10338] Tag: subjects_nanites_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10339] Tag: subjects_nanites_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10340] Tag: subjects_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10341] Tag: subjects_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10342] Tag: subjects_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10343] Tag: subjects_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10344] Tag: subjects_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10345] Tag: subjects_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10346] Tag: federation_time_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10347] Tag: federation_time_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10348] Tag: federation_time_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10349] Tag: federation_time_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10350] Tag: federation_time_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10351] Tag: federation_time_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10352] Tag: federation_energy_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10353] Tag: federation_energy_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10354] Tag: federation_energy_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10355] Tag: federation_energy_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10356] Tag: federation_energy_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10357] Tag: federation_energy_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10358] Tag: federation_minerals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10359] Tag: federation_minerals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10360] Tag: federation_minerals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10361] Tag: federation_minerals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10362] Tag: federation_minerals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10363] Tag: federation_minerals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10364] Tag: federation_food_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10365] Tag: federation_food_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10366] Tag: federation_food_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10367] Tag: federation_food_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10368] Tag: federation_food_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10369] Tag: federation_food_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10370] Tag: federation_physics_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10371] Tag: federation_physics_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10372] Tag: federation_physics_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10373] Tag: federation_physics_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10374] Tag: federation_physics_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10375] Tag: federation_physics_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10376] Tag: federation_society_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10377] Tag: federation_society_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10378] Tag: federation_society_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10379] Tag: federation_society_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10380] Tag: federation_society_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10381] Tag: federation_society_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10382] Tag: federation_engineering_research_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10383] Tag: federation_engineering_research_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10384] Tag: federation_engineering_research_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10385] Tag: federation_engineering_research_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10386] Tag: federation_engineering_research_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10387] Tag: federation_engineering_research_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10388] Tag: federation_influence_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10389] Tag: federation_influence_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10390] Tag: federation_influence_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10391] Tag: federation_influence_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10392] Tag: federation_influence_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10393] Tag: federation_influence_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10394] Tag: federation_unity_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10395] Tag: federation_unity_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10396] Tag: federation_unity_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10397] Tag: federation_unity_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10398] Tag: federation_unity_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10399] Tag: federation_unity_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10400] Tag: federation_alloys_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10401] Tag: federation_alloys_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10402] Tag: federation_alloys_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10403] Tag: federation_alloys_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10404] Tag: federation_alloys_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10405] Tag: federation_alloys_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10406] Tag: federation_consumer_goods_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10407] Tag: federation_consumer_goods_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10408] Tag: federation_consumer_goods_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10409] Tag: federation_consumer_goods_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10410] Tag: federation_consumer_goods_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10411] Tag: federation_consumer_goods_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10412] Tag: federation_volatile_motes_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10413] Tag: federation_volatile_motes_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10414] Tag: federation_volatile_motes_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10415] Tag: federation_volatile_motes_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10416] Tag: federation_volatile_motes_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10417] Tag: federation_volatile_motes_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10418] Tag: federation_exotic_gases_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10419] Tag: federation_exotic_gases_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10420] Tag: federation_exotic_gases_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10421] Tag: federation_exotic_gases_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10422] Tag: federation_exotic_gases_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10423] Tag: federation_exotic_gases_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10424] Tag: federation_rare_crystals_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10425] Tag: federation_rare_crystals_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10426] Tag: federation_rare_crystals_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10427] Tag: federation_rare_crystals_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10428] Tag: federation_rare_crystals_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10429] Tag: federation_rare_crystals_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10430] Tag: federation_sr_living_metal_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10431] Tag: federation_sr_living_metal_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10432] Tag: federation_sr_living_metal_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10433] Tag: federation_sr_living_metal_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10434] Tag: federation_sr_living_metal_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10435] Tag: federation_sr_living_metal_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10436] Tag: federation_sr_zro_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10437] Tag: federation_sr_zro_cost_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10438] Tag: federation_sr_zro_produces_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10439] Tag: federation_sr_zro_produces_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10440] Tag: federation_sr_zro_upkeep_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10441] Tag: federation_sr_zro_upkeep_mult, Categories: 524288
[17:42:14][modifier.cpp:386]: [10442] Tag: federation_sr_dark_matter_cost_add, Categories: 524288
[17:42:14][modifier.cpp:386]: [10443] Tag: federation_sr_dark_matter_cost_mult, Categories: 524288
